customer_id,first_name,last_name,email,phone,registration_date,state,age_group,loyalty_status,lifetime_value
5414,First_5413,Last_5413,customer_5413@email.com,555-7500,2020-02-12,TX,36-45,Bronze,996.44
5415,First_5414,Last_5414,customer_5414@email.com,555-5686,2020-12-31,MI,65+,Bronze,5460.27
5416,First_5415,Last_5415,customer_5415@email.com,555-4821,2020-04-20,CA,18-25,Bronze,6822.32
5417,First_5416,Last_5416,customer_5416@email.com,555-5049,2022-01-12,TX,56-65,Platinum,1317.12
5418,First_5417,Last_5417,customer_5417@email.com,555-3837,2023-08-05,CA,18-25,Silver,5016.57
5419,First_5418,Last_5418,customer_5418@email.com,555-3695,2021-10-18,TX,65+,Bronze,648.28
5420,First_5419,Last_5419,customer_5419@email.com,555-8313,2021-10-11,CA,56-65,Gold,9368.37
5421,First_5420,Last_5420,customer_5420@email.com,555-4346,2020-08-23,GA,46-55,Bronze,7966.4
5422,First_5421,Last_5421,customer_5421@email.com,555-8413,2022-07-04,NC,46-55,Platinum,6099.82
5423,First_5422,Last_5422,customer_5422@email.com,555-4150,2023-09-05,NY,36-45,Silver,4949.3
5424,First_5423,Last_5423,customer_5423@email.com,555-5991,2022-04-13,CA,18-25,Platinum,2489.4
5425,First_5424,Last_5424,customer_5424@email.com,555-5348,2021-08-12,OH,46-55,Silver,8442.57
5426,First_5425,Last_5425,customer_5425@email.com,555-3983,2023-08-02,OH,18-25,Platinum,5545.13
5427,First_5426,Last_5426,customer_5426@email.com,555-6594,2020-01-04,MI,18-25,Platinum,3858.19
5428,First_5427,Last_5427,customer_5427@email.com,555-2789,2022-07-20,NY,26-35,Platinum,9456.66
5429,First_5428,Last_5428,customer_5428@email.com,555-2465,2021-09-25,CA,56-65,Gold,4049.41
5430,First_5429,Last_5429,customer_5429@email.com,555-1495,2021-10-23,OH,36-45,Gold,7042.96
5431,First_5430,Last_5430,customer_5430@email.com,555-9981,2020-03-02,NY,65+,Platinum,2096.69
5432,First_5431,Last_5431,customer_5431@email.com,555-8164,2023-11-03,NC,18-25,Bronze,5590.8
5433,First_5432,Last_5432,customer_5432@email.com,555-8329,2023-12-05,MI,46-55,Gold,3079.83
5434,First_5433,Last_5433,customer_5433@email.com,555-7581,2023-06-03,IL,36-45,Gold,6181.67
5435,First_5434,Last_5434,customer_5434@email.com,555-3656,2023-11-23,GA,18-25,Gold,7532.64
5436,First_5435,Last_5435,customer_5435@email.com,555-5319,2022-05-16,PA,56-65,Bronze,2536.58
5437,First_5436,Last_5436,customer_5436@email.com,555-1269,2023-04-30,IL,46-55,Gold,2035.64
5438,First_5437,Last_5437,customer_5437@email.com,555-5848,2022-05-30,IL,26-35,Silver,7078.65
5439,First_5438,Last_5438,customer_5438@email.com,555-7848,2022-05-18,IL,36-45,Silver,5265.77
5440,First_5439,Last_5439,customer_5439@email.com,555-4658,2022-08-30,TX,46-55,Bronze,9279.52
5441,First_5440,Last_5440,customer_5440@email.com,555-9289,2021-08-16,TX,36-45,Platinum,1555.14
5442,First_5441,Last_5441,customer_5441@email.com,555-4464,2021-11-26,NY,65+,Platinum,1775.27
5443,First_5442,Last_5442,customer_5442@email.com,555-4180,2020-01-15,GA,56-65,Gold,294.48
5444,First_5443,Last_5443,customer_5443@email.com,555-7277,2022-12-01,NC,46-55,Platinum,3617.7
5445,First_5444,Last_5444,customer_5444@email.com,555-7098,2020-03-16,NC,65+,Silver,9546.83
5446,First_5445,Last_5445,customer_5445@email.com,555-2010,2020-01-30,TX,26-35,Gold,6997.74
5447,First_5446,Last_5446,customer_5446@email.com,555-4850,2020-04-20,MI,18-25,Platinum,9637.39
5448,First_5447,Last_5447,customer_5447@email.com,555-7843,2022-02-23,CA,36-45,Silver,1979.52
5449,First_5448,Last_5448,customer_5448@email.com,555-4789,2022-03-28,FL,18-25,Silver,4798.75
5450,First_5449,Last_5449,customer_5449@email.com,555-1678,2023-02-19,NY,46-55,Platinum,2073.61
5451,First_5450,Last_5450,customer_5450@email.com,555-2939,2020-05-22,CA,56-65,Bronze,5678.45
5452,First_5451,Last_5451,customer_5451@email.com,555-1799,2022-12-22,MI,18-25,Bronze,9266.64
5453,First_5452,Last_5452,customer_5452@email.com,555-5713,2021-06-01,NC,46-55,Platinum,999.09
5454,First_5453,Last_5453,customer_5453@email.com,555-3978,2020-10-18,CA,65+,Gold,7004.84
5455,First_5454,Last_5454,customer_5454@email.com,555-9204,2021-04-06,TX,26-35,Gold,7982.2
5456,First_5455,Last_5455,customer_5455@email.com,555-4441,2023-01-01,IL,36-45,Silver,2962.81
5457,First_5456,Last_5456,customer_5456@email.com,555-4089,2021-08-03,CA,26-35,Silver,8630.96
5458,First_5457,Last_5457,customer_5457@email.com,555-5391,2020-08-08,GA,18-25,Bronze,2693.41
5459,First_5458,Last_5458,customer_5458@email.com,555-2312,2021-10-08,TX,46-55,Platinum,8632.68
5460,First_5459,Last_5459,customer_5459@email.com,555-6761,2021-07-26,NY,18-25,Platinum,4362.22
5461,First_5460,Last_5460,customer_5460@email.com,555-8780,2020-01-27,MI,65+,Platinum,9553.78
5462,First_5461,Last_5461,customer_5461@email.com,555-7168,2022-11-21,TX,26-35,Gold,8245.9
5463,First_5462,Last_5462,customer_5462@email.com,555-9398,2020-09-22,GA,36-45,Gold,3610.63
5464,First_5463,Last_5463,customer_5463@email.com,555-7093,2023-06-22,TX,56-65,Silver,5711.44
5465,First_5464,Last_5464,customer_5464@email.com,555-3822,2020-01-24,CA,36-45,Silver,5567.45
5466,First_5465,Last_5465,customer_5465@email.com,555-4651,2020-06-14,GA,65+,Platinum,9578.68
5467,First_5466,Last_5466,customer_5466@email.com,555-8615,2022-06-15,CA,46-55,Gold,1339.49
5468,First_5467,Last_5467,customer_5467@email.com,555-1815,2022-09-23,CA,46-55,Gold,2206.25
5469,First_5468,Last_5468,customer_5468@email.com,555-4270,2021-11-01,CA,46-55,Bronze,999.58
5470,First_5469,Last_5469,customer_5469@email.com,555-9846,2020-11-21,CA,26-35,Gold,7395.58
5471,First_5470,Last_5470,customer_5470@email.com,555-4759,2020-07-06,MI,26-35,Silver,9610.45
5472,First_5471,Last_5471,customer_5471@email.com,555-6021,2021-12-18,NY,26-35,Bronze,5332.42
5473,First_5472,Last_5472,customer_5472@email.com,555-4362,2023-10-10,TX,46-55,Bronze,3511.94
5474,First_5473,Last_5473,customer_5473@email.com,555-2158,2022-04-04,GA,65+,Silver,780.37
5475,First_5474,Last_5474,customer_5474@email.com,555-1777,2021-08-09,NC,46-55,Bronze,2191.86
5476,First_5475,Last_5475,customer_5475@email.com,555-2400,2020-02-02,MI,56-65,Gold,9578.99
5477,First_5476,Last_5476,customer_5476@email.com,555-7138,2020-07-09,NC,46-55,Bronze,4424.89
5478,First_5477,Last_5477,customer_5477@email.com,555-3699,2020-04-23,NY,26-35,Platinum,6356.06
5479,First_5478,Last_5478,customer_5478@email.com,555-7360,2023-06-19,CA,26-35,Platinum,3894.8
5480,First_5479,Last_5479,customer_5479@email.com,555-7312,2022-12-24,GA,56-65,Platinum,5762.3
5481,First_5480,Last_5480,customer_5480@email.com,555-2784,2020-08-05,NC,36-45,Silver,2902.49
5482,First_5481,Last_5481,customer_5481@email.com,555-1063,2023-06-21,MI,65+,Platinum,8728.9
5483,First_5482,Last_5482,customer_5482@email.com,555-4644,2022-09-07,CA,26-35,Silver,932.63
5484,First_5483,Last_5483,customer_5483@email.com,555-4604,2023-02-26,MI,56-65,Bronze,1966.75
5485,First_5484,Last_5484,customer_5484@email.com,555-8838,2020-07-17,MI,56-65,Gold,5327.33
5486,First_5485,Last_5485,customer_5485@email.com,555-8522,2023-10-07,NY,36-45,Silver,1372.99
5487,First_5486,Last_5486,customer_5486@email.com,555-6062,2023-02-12,TX,46-55,Silver,5126.17
5488,First_5487,Last_5487,customer_5487@email.com,555-4610,2023-12-30,FL,26-35,Bronze,6547.93
5489,First_5488,Last_5488,customer_5488@email.com,555-2837,2021-08-24,IL,46-55,Bronze,3084.26
5490,First_5489,Last_5489,customer_5489@email.com,555-3394,2022-08-21,CA,36-45,Silver,9705.84
5491,First_5490,Last_5490,customer_5490@email.com,555-4824,2022-04-22,OH,36-45,Silver,5908.18
5492,First_5491,Last_5491,customer_5491@email.com,555-1427,2022-02-08,GA,46-55,Bronze,4201.96
5493,First_5492,Last_5492,customer_5492@email.com,555-1392,2020-11-05,OH,18-25,Gold,9571.41
5494,First_5493,Last_5493,customer_5493@email.com,555-5634,2021-01-25,FL,46-55,Gold,5039.93
5495,First_5494,Last_5494,customer_5494@email.com,555-7312,2022-01-07,PA,65+,Silver,4799.84
5496,First_5495,Last_5495,customer_5495@email.com,555-4578,2022-07-28,NC,56-65,Platinum,4399.29
5497,First_5496,Last_5496,customer_5496@email.com,555-2646,2020-09-18,PA,36-45,Gold,1675.04
5498,First_5497,Last_5497,customer_5497@email.com,555-7178,2023-08-19,MI,18-25,Bronze,3389.59
5499,First_5498,Last_5498,customer_5498@email.com,555-8018,2021-01-24,FL,36-45,Bronze,3463.27
5500,First_5499,Last_5499,customer_5499@email.com,555-3320,2023-02-02,MI,56-65,Platinum,7367.26
5501,First_5500,Last_5500,customer_5500@email.com,555-3213,2023-05-06,NY,18-25,Gold,1154.95
5502,First_5501,Last_5501,customer_5501@email.com,555-4309,2023-04-23,NC,65+,Gold,9358.34
5503,First_5502,Last_5502,customer_5502@email.com,555-3099,2020-06-15,PA,46-55,Silver,700.98
5504,First_5503,Last_5503,customer_5503@email.com,555-3387,2023-07-25,NC,56-65,Bronze,4693.15
5505,First_5504,Last_5504,customer_5504@email.com,555-1551,2021-06-16,PA,18-25,Bronze,7978.01
5506,First_5505,Last_5505,customer_5505@email.com,555-9087,2023-02-10,IL,46-55,Gold,8970.0
5507,First_5506,Last_5506,customer_5506@email.com,555-5217,2022-03-25,MI,65+,Platinum,3653.36
5508,First_5507,Last_5507,customer_5507@email.com,555-5006,2022-09-05,NC,36-45,Bronze,9515.08
5509,First_5508,Last_5508,customer_5508@email.com,555-2903,2021-09-07,MI,26-35,Bronze,4145.65
5510,First_5509,Last_5509,customer_5509@email.com,555-5366,2020-08-05,GA,18-25,Bronze,6100.63
5511,First_5510,Last_5510,customer_5510@email.com,555-7527,2023-11-12,CA,65+,Platinum,1950.18
5512,First_5511,Last_5511,customer_5511@email.com,555-5646,2020-05-04,GA,65+,Platinum,3868.09
5513,First_5512,Last_5512,customer_5512@email.com,555-8535,2023-12-16,FL,36-45,Silver,4466.43
5514,First_5513,Last_5513,customer_5513@email.com,555-8600,2023-07-01,IL,36-45,Gold,2431.77
5515,First_5514,Last_5514,customer_5514@email.com,555-2742,2023-01-07,GA,18-25,Silver,3530.52
5516,First_5515,Last_5515,customer_5515@email.com,555-4652,2022-10-25,NY,36-45,Gold,5536.25
5517,First_5516,Last_5516,customer_5516@email.com,555-5678,2021-02-20,GA,36-45,Silver,3348.83
5518,First_5517,Last_5517,customer_5517@email.com,555-5187,2022-02-22,TX,26-35,Silver,5148.62
5519,First_5518,Last_5518,customer_5518@email.com,555-9784,2022-04-17,CA,56-65,Platinum,7157.99
5520,First_5519,Last_5519,customer_5519@email.com,555-8081,2023-09-15,FL,56-65,Silver,1616.43
5521,First_5520,Last_5520,customer_5520@email.com,555-7277,2022-08-01,GA,18-25,Platinum,661.35
5522,First_5521,Last_5521,customer_5521@email.com,555-1294,2020-03-26,MI,18-25,Bronze,8880.15
5523,First_5522,Last_5522,customer_5522@email.com,555-1640,2022-01-03,OH,18-25,Silver,4613.31
5524,First_5523,Last_5523,customer_5523@email.com,555-1358,2022-08-04,PA,18-25,Silver,7017.82
5525,First_5524,Last_5524,customer_5524@email.com,555-8243,2021-06-05,GA,26-35,Bronze,5773.28
5526,First_5525,Last_5525,customer_5525@email.com,555-3097,2021-12-05,CA,26-35,Silver,9893.63
5527,First_5526,Last_5526,customer_5526@email.com,555-5029,2023-05-24,GA,18-25,Bronze,6519.06
5528,First_5527,Last_5527,customer_5527@email.com,555-4740,2021-08-10,TX,18-25,Gold,4825.07
5529,First_5528,Last_5528,customer_5528@email.com,555-2228,2023-09-15,NY,26-35,Silver,5237.92
5530,First_5529,Last_5529,customer_5529@email.com,555-6250,2022-10-19,NC,46-55,Gold,6560.53
5531,First_5530,Last_5530,customer_5530@email.com,555-4515,2020-03-03,GA,56-65,Gold,5804.48
5532,First_5531,Last_5531,customer_5531@email.com,555-2711,2022-01-08,NC,26-35,Bronze,1235.89
5533,First_5532,Last_5532,customer_5532@email.com,555-2763,2022-12-01,TX,36-45,Gold,2961.78
5534,First_5533,Last_5533,customer_5533@email.com,555-7249,2020-05-25,TX,26-35,Platinum,1026.47
5535,First_5534,Last_5534,customer_5534@email.com,555-3657,2022-08-20,FL,56-65,Gold,3701.77
5536,First_5535,Last_5535,customer_5535@email.com,555-5348,2021-06-26,OH,65+,Platinum,3086.63
5537,First_5536,Last_5536,customer_5536@email.com,555-4645,2021-12-30,IL,18-25,Silver,5518.65
5538,First_5537,Last_5537,customer_5537@email.com,555-8623,2023-11-02,TX,36-45,Platinum,8521.69
5539,First_5538,Last_5538,customer_5538@email.com,555-3476,2023-11-19,CA,18-25,Platinum,5853.33
5540,First_5539,Last_5539,customer_5539@email.com,555-1421,2022-05-06,NY,46-55,Silver,619.99
5541,First_5540,Last_5540,customer_5540@email.com,555-6616,2020-03-29,OH,36-45,Platinum,9664.13
5542,First_5541,Last_5541,customer_5541@email.com,555-9058,2021-07-07,FL,46-55,Bronze,1881.83
5543,First_5542,Last_5542,customer_5542@email.com,555-1703,2022-07-19,FL,46-55,Platinum,7053.31
5544,First_5543,Last_5543,customer_5543@email.com,555-6761,2023-12-15,NY,18-25,Platinum,629.82
5545,First_5544,Last_5544,customer_5544@email.com,555-8028,2022-12-27,IL,26-35,Bronze,1256.0
5546,First_5545,Last_5545,customer_5545@email.com,555-1676,2021-04-25,NC,26-35,Silver,8036.37
5547,First_5546,Last_5546,customer_5546@email.com,555-8324,2023-12-20,MI,36-45,Gold,537.6
5548,First_5547,Last_5547,customer_5547@email.com,555-2562,2023-10-18,NY,36-45,Bronze,6449.31
5549,First_5548,Last_5548,customer_5548@email.com,555-5388,2023-12-03,IL,56-65,Bronze,5992.98
5550,First_5549,Last_5549,customer_5549@email.com,555-2482,2023-10-02,TX,36-45,Silver,6259.62
5551,First_5550,Last_5550,customer_5550@email.com,555-9650,2020-05-14,FL,18-25,Silver,2602.36
5552,First_5551,Last_5551,customer_5551@email.com,555-9099,2020-02-10,CA,36-45,Gold,897.47
5553,First_5552,Last_5552,customer_5552@email.com,555-9205,2022-09-29,PA,18-25,Bronze,3284.96
5554,First_5553,Last_5553,customer_5553@email.com,555-6223,2022-11-13,OH,36-45,Gold,1745.86
5555,First_5554,Last_5554,customer_5554@email.com,555-7150,2022-06-07,CA,65+,Platinum,7820.21
5556,First_5555,Last_5555,customer_5555@email.com,555-1075,2021-10-11,IL,26-35,Gold,4303.31
5557,First_5556,Last_5556,customer_5556@email.com,555-5491,2023-05-21,FL,36-45,Bronze,6545.33
5558,First_5557,Last_5557,customer_5557@email.com,555-1145,2022-12-07,FL,18-25,Platinum,4737.06
5559,First_5558,Last_5558,customer_5558@email.com,555-8689,2021-12-31,IL,26-35,Platinum,6466.68
5560,First_5559,Last_5559,customer_5559@email.com,555-6691,2020-04-21,CA,65+,Gold,452.06
5561,First_5560,Last_5560,customer_5560@email.com,555-3492,2023-11-04,OH,46-55,Bronze,8858.45
5562,First_5561,Last_5561,customer_5561@email.com,555-9664,2022-01-14,CA,56-65,Gold,169.8
5563,First_5562,Last_5562,customer_5562@email.com,555-7774,2022-03-20,OH,36-45,Bronze,124.58
5564,First_5563,Last_5563,customer_5563@email.com,555-8305,2023-12-20,PA,26-35,Platinum,9868.54
5565,First_5564,Last_5564,customer_5564@email.com,555-9539,2023-04-10,GA,65+,Platinum,6807.18
5566,First_5565,Last_5565,customer_5565@email.com,555-4915,2022-11-14,IL,46-55,Silver,9439.11
5567,First_5566,Last_5566,customer_5566@email.com,555-7467,2023-03-16,NY,36-45,Bronze,3232.42
5568,First_5567,Last_5567,customer_5567@email.com,555-9715,2023-02-18,TX,36-45,Gold,3990.08
5569,First_5568,Last_5568,customer_5568@email.com,555-6577,2023-08-30,IL,18-25,Gold,2025.08
5570,First_5569,Last_5569,customer_5569@email.com,555-1344,2020-10-20,GA,18-25,Gold,2682.38
5571,First_5570,Last_5570,customer_5570@email.com,555-1056,2021-10-03,PA,56-65,Bronze,2481.25
5572,First_5571,Last_5571,customer_5571@email.com,555-1116,2021-06-02,NC,56-65,Bronze,4368.96
5573,First_5572,Last_5572,customer_5572@email.com,555-8067,2020-01-29,IL,36-45,Bronze,7390.6
5574,First_5573,Last_5573,customer_5573@email.com,555-4857,2023-06-02,NC,18-25,Platinum,8284.87
5575,First_5574,Last_5574,customer_5574@email.com,555-4939,2022-12-12,TX,65+,Bronze,5673.69
5576,First_5575,Last_5575,customer_5575@email.com,555-9168,2020-03-19,MI,36-45,Silver,3249.66
5577,First_5576,Last_5576,customer_5576@email.com,555-3725,2022-01-08,GA,56-65,Gold,7088.38
5578,First_5577,Last_5577,customer_5577@email.com,555-5848,2022-05-04,IL,56-65,Platinum,2682.55
5579,First_5578,Last_5578,customer_5578@email.com,555-1275,2023-11-21,GA,65+,Silver,5920.04
5580,First_5579,Last_5579,customer_5579@email.com,555-2131,2023-10-03,MI,26-35,Bronze,1487.95
5581,First_5580,Last_5580,customer_5580@email.com,555-4073,2022-02-23,TX,65+,Silver,4255.57
5582,First_5581,Last_5581,customer_5581@email.com,555-4603,2021-02-09,PA,36-45,Bronze,6656.52
5583,First_5582,Last_5582,customer_5582@email.com,555-9539,2023-09-22,NY,56-65,Silver,1764.56
5584,First_5583,Last_5583,customer_5583@email.com,555-9229,2021-06-08,CA,46-55,Gold,1125.49
5585,First_5584,Last_5584,customer_5584@email.com,555-7868,2022-09-12,NY,36-45,Silver,8169.65
5586,First_5585,Last_5585,customer_5585@email.com,555-5486,2022-03-07,GA,26-35,Silver,2995.94
5587,First_5586,Last_5586,customer_5586@email.com,555-9871,2021-04-20,MI,26-35,Platinum,1796.82
5588,First_5587,Last_5587,customer_5587@email.com,555-2890,2020-05-31,PA,46-55,Platinum,2434.48
5589,First_5588,Last_5588,customer_5588@email.com,555-7705,2021-09-17,NY,26-35,Silver,8204.53
5590,First_5589,Last_5589,customer_5589@email.com,555-3674,2023-10-15,IL,26-35,Gold,6891.92
5591,First_5590,Last_5590,customer_5590@email.com,555-7478,2020-12-03,OH,65+,Platinum,2442.11
5592,First_5591,Last_5591,customer_5591@email.com,555-4028,2022-08-15,GA,18-25,Bronze,9479.18
5593,First_5592,Last_5592,customer_5592@email.com,555-3383,2022-09-27,IL,46-55,Bronze,2934.55
5594,First_5593,Last_5593,customer_5593@email.com,555-3677,2023-05-14,CA,36-45,Gold,5284.73
5595,First_5594,Last_5594,customer_5594@email.com,555-6195,2022-11-23,OH,46-55,Bronze,8579.32
5596,First_5595,Last_5595,customer_5595@email.com,555-2042,2021-06-05,PA,46-55,Gold,212.36
5597,First_5596,Last_5596,customer_5596@email.com,555-8757,2020-01-03,FL,65+,Platinum,8343.67
5598,First_5597,Last_5597,customer_5597@email.com,555-5659,2023-01-02,TX,65+,Platinum,2336.01
5599,First_5598,Last_5598,customer_5598@email.com,555-5185,2020-06-03,PA,46-55,Gold,4881.38
5600,First_5599,Last_5599,customer_5599@email.com,555-3378,2022-09-26,IL,46-55,Platinum,8282.1
5601,First_5600,Last_5600,customer_5600@email.com,555-8657,2022-04-15,NY,65+,Bronze,9728.17
5602,First_5601,Last_5601,customer_5601@email.com,555-7069,2020-01-08,OH,18-25,Gold,4189.76
5603,First_5602,Last_5602,customer_5602@email.com,555-4559,2021-12-28,PA,36-45,Silver,9738.23
5604,First_5603,Last_5603,customer_5603@email.com,555-2208,2020-09-04,TX,36-45,Gold,5528.07
5605,First_5604,Last_5604,customer_5604@email.com,555-2356,2022-07-05,TX,56-65,Silver,2978.64
5606,First_5605,Last_5605,customer_5605@email.com,555-1340,2020-03-23,PA,65+,Gold,3353.91
5607,First_5606,Last_5606,customer_5606@email.com,555-9098,2021-03-22,IL,26-35,Gold,5806.85
5608,First_5607,Last_5607,customer_5607@email.com,555-9445,2020-01-09,NC,46-55,Gold,3826.9
5609,First_5608,Last_5608,customer_5608@email.com,555-9207,2020-03-27,OH,18-25,Silver,8884.44
5610,First_5609,Last_5609,customer_5609@email.com,555-5782,2023-01-21,OH,26-35,Gold,6614.02
5611,First_5610,Last_5610,customer_5610@email.com,555-3003,2021-03-06,TX,65+,Gold,9816.89
5612,First_5611,Last_5611,customer_5611@email.com,555-2509,2022-02-24,FL,18-25,Bronze,9623.2
5613,First_5612,Last_5612,customer_5612@email.com,555-1589,2023-12-01,NC,65+,Silver,9014.88
5614,First_5613,Last_5613,customer_5613@email.com,555-7662,2022-11-04,MI,65+,Bronze,816.84
5615,First_5614,Last_5614,customer_5614@email.com,555-8536,2022-07-23,FL,26-35,Gold,1477.57
5616,First_5615,Last_5615,customer_5615@email.com,555-7279,2023-03-25,FL,26-35,Platinum,5015.87
5617,First_5616,Last_5616,customer_5616@email.com,555-3680,2023-09-10,MI,26-35,Platinum,2591.25
5618,First_5617,Last_5617,customer_5617@email.com,555-4341,2021-08-23,MI,18-25,Gold,5805.38
5619,First_5618,Last_5618,customer_5618@email.com,555-2416,2023-06-28,NY,36-45,Silver,9033.04
5620,First_5619,Last_5619,customer_5619@email.com,555-6545,2023-05-23,OH,26-35,Silver,2171.05
5621,First_5620,Last_5620,customer_5620@email.com,555-1178,2020-11-13,IL,26-35,Gold,318.36
5622,First_5621,Last_5621,customer_5621@email.com,555-7988,2021-12-30,CA,18-25,Silver,9801.51
5623,First_5622,Last_5622,customer_5622@email.com,555-5434,2020-04-18,IL,36-45,Gold,384.55
5624,First_5623,Last_5623,customer_5623@email.com,555-6767,2023-11-24,FL,56-65,Silver,4016.92
5625,First_5624,Last_5624,customer_5624@email.com,555-7161,2023-03-08,CA,26-35,Silver,3566.68
5626,First_5625,Last_5625,customer_5625@email.com,555-1821,2020-02-03,FL,36-45,Gold,9264.66
5627,First_5626,Last_5626,customer_5626@email.com,555-8464,2023-05-14,GA,36-45,Gold,6768.22
5628,First_5627,Last_5627,customer_5627@email.com,555-4050,2021-01-21,CA,46-55,Gold,1229.06
